"id";"incept";"src";"description";"contextual";"inside";"window";"more_than_one_sign";"lat";"lng";"island";"city";"neighborhood";"street";"language_typology";"languages";"landmarks";"producer";"type";"transcription";"is_duplicate";"rhizome"
"817";"2017-03-25";"store hours islandtreasure.jpg";"store hours islandtreasure";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"store hours islandtreasure";"0";"0"
"818";"2017-02-03";"store operation.jpg";"store operation";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"con";"store operation";"0";"0"
"819";"2016-10-28";"Storefronts Kailua_Oahu.jpg";"Storefronts Kailua_Oahu";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hahani St";"1";"Eng";;"bus";"cont";"storefront signs";"0";"0"
"820";"2017-03-25";"street sign no parking.jpg";"street sign no parking";"0";"0";"0";"0";"21.391775";"-157.74083055555553";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"govt";"cont";"no parking ";"0";"0"
"821";"2017-04-01";"street to go pillbox.jpg";"street to go pillbox";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kaelepulu Dr";"0";;;;;"street to go pillbox";"0";"0"
"822";"2017-03-25";"Strub wall.jpg.jpg";"Strub wall.jpg";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name strub";"0";"0"
"823";"2016-10-28";"Stussy Kailua.jpg";"Stussy Kailua";"0";"0";"0";"0";"21.39678333333333";"-157.73101944444446";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"cont";"Stussy sign";"0";"0"
"824";"2017-03-25";"subway poster.jpg";"subway poster";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"subway poster";"0";"0"
"825";"2017-03-25";"subway wall.jpg";"subway wall";"0";"0";"0";"0";"21.39393888888889";"-157.74162222222222";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"subway wall";"0";"0"
"826";"2017-03-25";"subway.jpg";"subway";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shopname subway";"0";"0"
"827";"2017-03-07";"subway.jpg";"subway";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"cont";"shop name subway";"0";"0"
"828";"2017-03-25";"super cut operation hour.jpg";"super cut operation hour";"0";"0";"0";"0";"21.391925";"-157.74121111111108";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;;;"super cut operation hour";"0";"0"
"829";"2017-03-25";"super cut pour on the saving.jpg";"super cut pour on the saving";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"super cut pour on the saving";"0";"0"
"830";"2017-03-25";"super cut save time.jpg";"super cut save time";"0";"0";"0";"0";"21.391925";"-157.74121111111108";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"super cut save time";"0";"0"
"831";"2017-03-25";"Super cut.jpg";"Super cut";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"shop sign supercut";"0";"0"
"832";"2017-03-25";"supercuts sign.jpg";"supercuts sign";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"shop sign supercuts";"0";"0"
"833";"2016-10-28";"surf shop Kailua_Oahu.jpg";"surf shop Kailua_Oahu";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hahani St";"1";"Eng";;"bus";"cont";"surf shop stickers";"0";"0"
"834";"2017-03-07";"swimer statue.jpg";"swimer statue";"1";"0";"0";"0";"21.394158333333333";"-157.743775";"Oahu";"Kailua ";"Kailua";"Oneawa St";"0";;;;;"swimer statue";"0";"0"
"835";"2017-03-25";"table map.jpg";"table map";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"decont";"table map maui tacos";"0";"0"
"836";"2017-03-25";"tag cookies and cream.jpg";"tag cookies and cream";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"3";"Eng, Jp, Chi";;"bus";"con";"tag cookies and cream";"0";"0"
"837";"2017-03-25";"tag GNC.jpg";"tag GNC";"0";"1";"0";"0";"21.39377222222222";"-157.74104444444444";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"tag GNC";"0";"0"
"838";"2017-04-01";"tag kailua bicycle.jpg";"tag kailua bicycle";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"2";"Jp, Eng";;"bus";"con";"tag kailua bicycle";"0";"0"
"839";"2017-03-27";"tag oliver.jpg";"tag oliver ";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"tag oliver ";"0";"0"
"840";"2017-03-27";"tantaius time trial sign.jpg";"tantaius time trial sign";"0";"0";"0";"0";"21.393433333333334";"-157.74464444444442";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"tantaius time trial sign";"0";"0"
"841";"2017-02-03";"target.jpg";"target";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"target";"0";"0"
"842";"2017-03-27";"tatoo window.jpg";"tatoo window";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"cont";"tatoo window";"0";"0"
"843";"2016-10-28";"team members Whole Foods Kailua.jpg";"team members Whole Foods Kailua";"0";"1";"0";"0";"21.393830555555557";"-157.74290555555555";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"Team members only";"0";"0"
"844";"2017-03-25";"teddys bigger burger Japanese and English menu.jpg";"teddy's bigger burger Japanese and English menu";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"2";"Jp, Eng";;"bus ";"con";"teddy's bigger burger Japanese and English menu";"0";"0"
"845";"2017-03-25";"teddys bigger burger.jpg";"teddys bigger burger";"0";"0";"0";"0";"21.393127777777778";"-157.7406";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Eng";;"bus";"con";"shop nameteddys bigger burger";"0";"0"
"846";"2017-03-25";"teddys burger counter.jpg";"teddy's burger counter";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"0";;;;;"teddy's burger counter";"0";"0"
"847";"2017-03-25";"thai restaurant Japanese job navi.jpg";"thai restaurant Japanese job navi";"0";"0";"0";"0";"21.39322222222222";"-157.7406";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Jp";;"bus";"decont";"thai restaurant Japanese job navi";"0";"0"
"848";"2017-03-27";"the bike shop.jpg";"the bike shop";"0";"0";"0";"0";"21.393230555555554";"-157.74476666666666";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"the bike shop";"0";"0"
"849";"2017-03-27";"the cats meow inn.jpg";"the cats meow inn";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"shop name the cats meow inn";"0";"0"
"850";"2017-03-25";"The curb menu.jpg";"The curb menu";"0";"1";"0";"0";"21.39192222222222";"-157.74192777777776";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"the curb menu";"0";"0"
"851";"2017-03-25";"the curb operation hour.jpg";"the curb operation hour";"0";"0";"0";"0";"21.392005555555556";"-157.74204999999998";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"the curb operation hour";"0";"0"
"852";"2017-03-25";"the curb.jpg";"the curb";"0";"0";"0";"0";"21.391997222222223";"-157.74200555555555";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"shop name the curb";"0";"0"
"853";"2017-03-27";"The dog shop, llc.jpg";"The dog shop, llc";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"shop name The dog shop, llc";"0";"0"
"854";"2017-03-27";"the first certified organic store in Hawaii ..jpg";"the first certified organic store in Hawaii .";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"the first certified organic store in Hawaii .";"0";"0"
"855";"2017-03-27";"the hawaii fudge.jpg";"the hawaii fudge";"0";"0";"0";"0";"21.395630555555556";"-157.7418361111111";"Oahu";"Kailua ";"Kailua";"Kuulei Rd";"1";"Eng";;"bus";"cont";"shop name the hawaii fudge";"0";"0"
"856";"2017-03-27";"the healing sources.jpg";"the healing sources ";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Jp";;"bus";"cont";"shop namethe healing source";"0";"0"
"857";"2017-03-25";"the local hawaii aloha beach.jpg";"the local hawaii aloha beach";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"the local hawaii aloha beach";"0";"0"
"858";"2017-03-27";"the source natural foods poster.jpg";"the source natural foods poster";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"2";"Eng, Jp";;"bus";"con";"the source natural foods poster (non-native speaker wrote)";"0";"0"
"859";"2017-03-27";"the source natural foods.jpg";"the source natural foods";"0";"0";"0";"0";"21.394122222222222";"-157.74569722222222";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"shop name the source natural foods";"0";"0"
"860";"2017-03-27";"the source wood.jpg";"the source wood";"0";"0";"0";"0";"21.394052777777777";"-157.74558888888888";"Oahu";"Kailua";"Kailua";"Kainehe St";"1";"Eng";;"bus";"con";"the source wood";"0";"0"
"861";"2017-03-07";"this door is locked at 8 down to earth.jpg";"this door is locked at 8 down to earth";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hamakua Rd";"1";"Eng";;"bus";"cont";"this door is locked at 8 down to earth";"0";"0"
"862";"2017-03-25";"times no parking.jpg";"times no parking";"0";"0";"0";"0";"21.393525";"-157.74063055555555";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"times no parking";"0";"0"
"863";"2017-03-25";"times operation.jpg";"times operation";"0";"0";"0";"0";"21.393791666666665";"-157.74104444444444";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"times operation";"0";"0"
"864";"2017-03-25";"times poster.jpg";"times poster";"0";"0";"0";"0";"21.393794444444445";"-157.7410583333333";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"times poster.";"0";"0"
"865";"2017-03-25";"Times.jpg";"Times";"0";"0";"0";"0";"21.393366666666665";"-157.74040277777777";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shopname times";"0";"0"
"866";"2017-03-25";"Tip box bee and tea.jpg";"Tip box bee and tea";"0";"1";"0";"0";"21.39227222222222";"-157.74236944444442";"Oahu";"Kailua ";"Kailua";"Hekili St";"2";"Eng, Hwn";;"bus";"cont";"Tip box bee and tea";"0";"0"
"867";"2016-10-28";"Tip sign beach adventures.jpg";"Tip sign beach adventures";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"2";"Eng, Jp";;"bus";"cont";"tip sign";"0";"0"
"868";"2017-02-03";"to our valued customer open lunch buona ser.jpg";"to our valued customer open lunch buona ser";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"to our valued customer open lunch buona ser";"0";"0"
"869";"2017-03-27";"toilet door what inspires you.jpg";"toilet door what inspires you";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"toilet door what inspires you";"0";"0"
"870";"2017-03-25";"torquoise beach.jpg";"torquoise beach";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name torquoise";"0";"0"
"871";"2017-03-25";"Tourist tour.jpg";"Tourist tour ";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"descont";"tourist tour ";"0";"0"
"872";"2017-03-25";"tourists at the bus stop in Alamoana.jpg";"tourists at the bus stop in Alamoana";"1";"0";"0";"0";"0";"0";"Oahu";"Honolulu";"Honolulu";"Kona St. ";"0";;;;;"tourists at the bus stop in Alamoana";"0";"0"
"873";"2017-03-25";"Tourists check map in the bus 2.jpg";"Tourists check map in the bus 2";"1";"1";"0";"0";"0";"0";"Oahu";"Honolulu";"Honolulu";"Queen St. ";"0";;;;;"Tourists check map in the bus 2";"0";"0"
"874";"2017-03-25";"Tourists get off the bus in Kailua 2.jpg";"Tourists get off the bus in Kailua 2";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"0";;;;;"Tourists get off the bus in Kailua 2";"0";"0"
"875";"2017-03-25";"Tourists get off the bus in Kailua.jpg";"Tourists get off the bus in Kailua";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"0";;;;;"Tourists get off the bus in Kailua";"0";"0"
"876";"2016-10-28";"tourists map kailua.jpg";"tourists map kailua";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kailua Rd";"0";;;;;"tourists with map";"0";"0"
"877";"2017-03-25";"Tourists ride the bus at the bus stop in alamoana.jpg";"Tourists ride the bus at the bus stop in alamoana";"1";"1";"0";"0";"21.292658333333335";"-157.84349166666667";"Oahu";"Honolulu";"Honolulu";"Kona St. ";"0";;;;;"Tourists ride the bus at the bus stop in alamoana";"0";"0"
"878";"2017-03-25";"Toursits carry map.jpg";"Toursits carry map";"1";"0";"0";"0";"0";"0";"Oahu";"Honolulu";"Honolulu";"Kona St. ";"0";;;;;"Toursits carry map";"0";"0"
"879";"2016-10-28";"trash recyclying whole foods Kailua.jpg";"trash recyclying whole foods Kailua";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"trash";"0";"0"
"880";"2017-03-25";"trolley parking wall.jpg";"trolley parking wall";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"0";;;;;"parking wall";"0";"0"
"881";"2017-03-25";"trush can nalu.jpg";"trush can nalu";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"trush can nalu";"0";"0"
"882";"2017-02-19";"trush can.jpg";"trush can";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"trush can";"0";"0"
"883";"2017-03-25";"Tshirts cup nalu.jpg";"Tshirts cup nalu";"0";"1";"0";"0";"21.39218333333333";"-157.7422472222222";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"Tshirts cup nalu";"0";"0"
"884";"2017-03-25";"twin island blacboad sign.jpg";"twin island blacboad sign";"0";"0";"0";"0";"21.392294444444445";"-157.74250833333332";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"twin island blacboad sign";"0";"0"
"885";"2017-02-03";"Twin island kailua.jpg";"Twin island kailua";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"cont";"Twin island kailua";"0";"0"
"886";"2017-03-25";"twin island.jpg";"twin island";"1";"0";"0";"0";"21.39235";"-157.74255277777777";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"twin island";"0";"0"
"887";"2017-03-27";"uluniu arts bilding.jpg";"uluniu arts bilding";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"shop name uluniu arts bilding";"0";"0"
"888";"2017-03-07";"uluniu st view.jpg";"uluniu st view";"1";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"uluniu st view";"0";"0"
"889";"2016-10-28";"Uncles ice cream Whole foods Kailua 2.jpg";"Uncles ice cream Whole foods Kailua 2";"0";"1";"0";"0";"21.393708333333333";"-157.74284444444444";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"Uncles home made ice cream";"0";"0"
"890";"2016-10-28";"Uncles ice cream whole foods Kailua.jpg";"Uncles ice cream whole foods Kailua";"1";"1";"0";"0";"21.393755555555554";"-157.74296666666666";"Oahu";"Kailua";"Kailua";"Hunakai";"1";"Eng";;"bus";"cont";"Uncles sign";"0";"0"
"891";"2017-03-25";"under hulamoon wall.jpg";"under hulamoon wall";"0";"0";"0";"0";"21.393969444444444";"-157.74143888888887";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name under hulamoon hawaii on the wall";"0";"0"
"892";"2017-03-25";"under hulamoon.jpg";"under hulamoon";"0";"0";"0";"0";"21.393897222222222";"-157.74136388888888";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"2";"Eng, Hwn";;"bus";"con";"shop name under hula moon";"0";"0"
"893";"2017-02-19";"united state postal operation hour.jpg";"united state postal operation hour";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"united state postal operation hour";"0";"0"
"894";"2016-10-28";"Unplug nightly.jpg";"Unplug nightly";"0";"1";"0";"0";"21.396941666666667";"-157.7311861111111";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"cont";"unplug nightly";"0";"0"
"895";"2017-02-19";"Ups store.jpg";"Ups store";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"Ups store";"0";"0"
"896";"2017-03-25";"urgent care hawaii.jpg";"urgent care hawaii";"0";"0";"0";"0";"21.394341666666666";"-157.74340833333332";"Oahu";"Kailua";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"shop name urgent care hawaii wall";"0";"0"
"897";"2017-03-25";"wall map.jpg";"wall map";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"1";"Hwn";;"bus";"decont";"wall map maui tacos";"0";"0"
"898";"2017-03-25";"wall nalu.jpg";"wall nalu";"1";"1";"0";"0";"21.39216111111111";"-157.74226388888889";"Oahu";"Kailua ";"Kailua";"Hekili St";"0";;;;;"wall nalu";"0";"0"
"899";"2017-03-07";"we are hiring down to earth.jpg";"we are hiring down to earth";"0";"0";"0";"0";"0";"0";;;;;"1";"Eng";;"bus";"con";"we are hiring down to earth";"0";"0"
"900";"2017-03-27";"we are open 7 days hawaii fudge.jpg";"we are open 7 days hawaii fudge";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kuulei Rd";"1";"Eng";;"bus";"cont";"we are open 7 days hawaii fudge";"0";"0"
"901";"2017-03-25";"we are open.jpg";"we are open";"0";"0";"0";"0";"21.394030555555556";"-157.74153055555556";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"we are open";"0";"0"
"902";"2017-03-25";"we do taxes.jpg";"we do taxes";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hekili St";"1";"Eng";;"bus";"con";"we do taxes";"0";"0"
"903";"2017-03-27";"we heal ourselv Japanese welcome.jpg";"we heal ourselv Japanese welcome";"0";"0";"0";"0";"21.394719444444444";"-157.74324166666665";"Oahu";"Kailua ";"Kailua";"Kuulei Rd";"1";"Jp";;"bus";"cont";"we heal ourselv Japanese welcome";"0";"0"
"904";"2017-03-27";"we heal ourselv Japanese welcome.jpg";"we heal ourselv Japanese welcome";"1";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kuulei Rd";"0";;;;;"we heal ourselv Japanese welcome";"0";"0"
"905";"2017-03-27";"we heal ourselv.jpg";"we heal ourselv";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kuulei Rd";"1";"Eng";;"bus";"cont";"we heal ourselv";"0";"0"
"906";"2017-03-27";"welcom victoria cafe.jpg";"welcom victoria cafe";"0";"0";"0";"0";"21.39667222222222";"-157.7432722222222";"Oahu";"Kailua ";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"welcom victoria cafe";"0";"0"
"907";"2017-03-25";"welcome sign sandpeopl.jpg";"welcome sign sandpeopl";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"con";"welcome sign sandpeopl";"0";"0"
"908";"2017-03-27";"welcome to our vicrorian tea room.jpg";"welcome to our vicrorian tea room";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Uluniu St";"2";"Eng, Jp";;"bus";"con";"welcome to our vicrorian tea room";"0";"0"
"909";"2016-10-28";"wet paint Kailua.jpg";"wet paint Kailua";"0";"1";"0";"0";"21.397069444444444";"-157.73121666666668";"Oahu";"Kailua";"Kailua";"Kailua Rd";"2";"Eng, Span";;"bus";"cont";"wet paint pintura fresca";"0";"0"
"910";"2017-03-27";"whats shopping you betty x jo.jpg";"what's shopping you betty x jo";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Uluniu St";"1";"Eng";;"bus";"con";"what's shopping you betty x jo";"0";"0"
"911";"2016-10-28";"Whole food Allergens Kailua.jpg";"Whole food Allergens Kailua";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hunakai";"1";"Eng";;"bus";"cont";"Allergens We strive to provide a large selection of products";"0";"0"
"912";"2016-10-28";"whole foods check out Kailua.jpg";"whole foods check out Kailua";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"return policy (beer?)";"0";"0"
"913";"2016-10-28";"whole foods express lanes Kailua.jpg";"whole foods express lanes Kailua";"0";"1";"0";"0";"21.393869444444444";"-157.7427222222222";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"express lane 10 items less ";"0";"0"
"914";"2016-10-28";"whole foods kailua tourists.jpg";"whole foods kailua tourists";"1";"1";"0";"0";"21.393763888888888";"-157.74291944444442";"Oahu";"Kailua";"Kailua";"Hunakai";"0";;;"bus";;"customers Whole Foods";"0";"0"
"915";"2016-10-28";"whole foods kailua tourists.jpg";"whole foods kailua tourists";"1";"1";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Hunakai";"0";;;"bus";;"customers Whole Foods";"0";"0"
"916";"2016-10-28";"Whole foods olive bar Kailua.jpg";"Whole foods olive bar Kailua";"0";"1";"0";"0";"21.394005555555555";"-157.74285833333332";"Oahu";"Kailua";"Kailua";"Hunakai";"2";"Eng, Jp";;"bus";"cont";"Olive Bar Please put olives in their own container separate from hote and cold bar items (and in Jpns)";"0";"0"
"917";"2016-10-28";"Whole foods outside Kailua.jpg";"Whole foods outside Kailua";"1";"0";"0";"0";"21.393652777777778";"-157.74288888888887";"Oahu";"Kailua";"Kailua";"Hunakai";"1";"Eng";;"bus";"cont";"Whole Foods Market";"0";"0"
"918";"2017-03-07";"whole foods salad bar..jpg";"whole foods salad bar.";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"1";"Eng";;"bus";"cont";"whole foods salad bar.";"0";"0"
"919";"2017-03-25";"Wholes food sign on the door.jpg";"Wholes food sign on the door ";"0";"1";"1";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Kailua Rd";"2";"Eng, Jp";;"bus";"cont";"Please shop into a bascket or wagon,shoes reduced your safety";"0";"0"
"920";"2017-03-27";"wifi frost.jpg";"wifi frost";"0";"1";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Oneawa St";"1";"Eng";;"bus";"cont";"wifi frost";"0";"0"
"921";"2017-04-01";"window kailua bicycle.jpg";"window kailua bicycle";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua";"Kailua";"Kainehe St";"0";;;;;"window kailua bicycle";"0";"0"
"922";"2017-03-25";"window of boots and kimos.jpg";"window of boots and kimo's";"0";"0";"0";"0";"0";"0";"Oahu";"Kailua ";"Kailua";"Hahani St";"0";;;;;"window of boots and kimo's";"0";"0"
